player_name,real_name,nationality,team,player_status,link,link2,link3,link3,link4
bborton,Trevor Scarperi,United States,Void,Active,{"twitch_link":"https://www.twitch.tv/bborton"\,twitter_link:"https://twitter.com/bborton99"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
BBursty,Joseph Capobianco,United States,Team Razer,Active,{"twitch_link":"https://www.twitch.tv/BBursty_"\,twitter_link:"https://twitter.com/BBursty_"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
BcJ,Brendan Jensen,United States,Team Razer,Retired,{"twitch_link":"https://www.twitch.tv/thebcj"\,twitter_link:"https://twitter.com/T1BcJ"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
bean,Matthew Campanale,United States,Team Razer,Active,{"twitch_link":"https://www.twitch.tv/1naeb"\,twitter_link:"https://twitter.com/_YBEAN"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
bear,Will Marks,United States,Team Razer,Active,{"twitch_link":"https://www.twitch.tv/bear2366"\,twitter_link:"https://twitter.com/bearOBS"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
BeaTzPB,Trystan Burke,Australia,Team Razer,Retired,{"twitch_link":"None"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
BeiBei,I-Ta Chen,Taiwan,Team Razer,Active,{"twitch_link":"https://www.twitch.tv/beibei69"\,twitter_link:"https://twitter.com/BeiBeiTa2"\,facebook_link:"http://facebook.com/people/貝貝達/100065057614087/"\,youtube_link:"http://www.youtube.com/channel/UCWYvtS-4MwooD2Oj0kOa-SA"\,esl_profile_link:"None"}
Beilin,Alec Mader,United States,Team Razer,Retired,{"twitch_link":"https://www.twitch.tv/beilin"\,twitter_link:"https://twitter.com/beilin_gg"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
believerok,Alexander Vojtov,Russia,Team Razer,Active,{"twitch_link":"https://www.twitch.tv/believerxk"\,twitter_link:"https://twitter.com/believerok1"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Bellkun,Muhammad Iqbal Salis,Indonesia,XSpark,Active,{"twitch_link":"https://www.twitch.tv/Bellkunx_"\,twitter_link:"https://twitter.com/XBellkun"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCq5fGGV4hQbXnXP3lb04tAw"\,esl_profile_link:"None"}
BenMF,Ben Falconer,New Zealand,XSpark,Retired,{"twitch_link":"https://www.twitch.tv/benmf"\,twitter_link:"https://twitter.com/benmfalconer"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Besiak,Daniel Bieliński,Poland,XSpark,Active,{"twitch_link":"https://www.twitch.tv/besiak"\,twitter_link:"https://twitter.com/Besiak1"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Besk9,Hernandes Mateus dos Santos,Brazil,Team Singularity,Active,{"twitch_link":"https://www.twitch.tv/Besk9"\,twitter_link:"https://twitter.com/Besk9_"\,facebook_link:"http://facebook.com/1Besk9"\,youtube_link:"http://www.youtube.com/channel/UCyQZUiOPIRKbzenuDudXv6A"\,esl_profile_link:"None"}
BigEKnows,Eric Leichliter,United States,Team Singularity,Retired,{"twitch_link":"https://www.twitch.tv/BigEKnows"\,twitter_link:"https://twitter.com/BigEKnows"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Bigzzy,Thoriq Sultan,Indonesia,NXL WOLFPACK,Active,{"twitch_link":"https://www.twitch.tv/bigzzyx"\,twitter_link:"https://twitter.com/BigzzyX"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UC1TDknjwzDz3Lyqx9QxVmBw"\,esl_profile_link:"None"}
Bin,Matheus Oliveira Ribeiro,Brazil,Elevate,Active,{"twitch_link":"https://www.twitch.tv/B1NNfps"\,twitter_link:"https://twitter.com/_B1Nn_"\,facebook_link:"http://facebook.com/XxxMr.BinxxX"\,youtube_link:"http://www.youtube.com/channel/UCteNxGBBr9KA798EfoNDzYQ"\,esl_profile_link:"None"}
bird,Mitchell Guernica,United States,Elevate,Retired,{"twitch_link":"https://www.twitch.tv/bird"\,twitter_link:"https://twitter.com/birdONtwitch"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/birdfpsgod"\,esl_profile_link:"Http://play.eslgaming.com/player/12005094"}
Birdtv,Warut Rattarach,Thailand,Elevate,Retired,{"twitch_link":"None"\,twitter_link:"None"\,facebook_link:"http://facebook.com/Janbirdtv"\,youtube_link:"None"\,esl_profile_link:"None"}
Birt,Mitchell Casey,Canada,Elevate,Retired,{"twitch_link":"https://www.twitch.tv/birt123"\,twitter_link:"https://twitter.com/birt321"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/13052520"}
BishUP,Bishop Dawson,United States,Elevate,Retired,{"twitch_link":"https://www.twitch.tv/bishuptv"\,twitter_link:"https://twitter.com/BishUPx"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
BL4CKSzz,Elias Junior,Brazil,FusioN E-Sport,Active,{"twitch_link":"https://www.twitch.tv/bl4ckszz"\,twitter_link:"https://twitter.com/bl4ckszz"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Blasts,Jamie Levine,United Kingdom,FusioN E-Sport,Active,{"twitch_link":"https://www.twitch.tv/Blastsgg"\,twitter_link:"https://twitter.com/Blastsgg"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/12196332"}
Blaze,Guy Spencer,United States,FusioN E-Sport,Unknown,{"twitch_link":"https://www.twitch.tv/blaze"\,twitter_link:"https://twitter.com/GuyBlazeLive"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
BleachiM,Michael Bahouth,Israel,NiBBLE Esports,Active,{"twitch_link":"https://www.twitch.tv/theebleahcim"\,twitter_link:"https://twitter.com/TheeBleahciM"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Blight,Ian Parkinson,United States,NiBBLE Esports,Active,{"twitch_link":"https://www.twitch.tv/blightfps"\,twitter_link:"https://twitter.com/Blight76"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
blitziin,Noah Davis,United States,Neanderthals,Active,{"twitch_link":"https://www.twitch.tv/blitziin"\,twitter_link:"https://twitter.com/blitziin"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
BlueberrySmalls,,United States,Team Apple Jacks,Retired,{"twitch_link":"https://www.twitch.tv/blueberrysmalls"\,twitter_link:"https://twitter.com/BlueberrySmalls"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
BlurrFlavorz,Christopher Martinez,United States,Team Apple Jacks,Active,{"twitch_link":"https://www.twitch.tv/blurrflavorz"\,twitter_link:"https://twitter.com/BlurrFlavorz"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCprC7AkiKvXa5egTZ88KwcA"\,esl_profile_link:"None"}
bNs,Bruno Semeghini,Brazil,Team Apple Jacks,Retired,{"twitch_link":"https://www.twitch.tv/bns00"\,twitter_link:"https://twitter.com/bNs_fps"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/8968631"}
BobSappAim,,Japan,Knot Not Rank,Retired,{"twitch_link":"None"\,twitter_link:"https://twitter.com/BobSappAim0304"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCrAq8h6Q3xGxzUC-84YD9PQ"\,esl_profile_link:"None"}
BoLin,Shin-Lung Tsai,Taiwan,ANT Esports Club,Active,{"twitch_link":"https://www.twitch.tv/ttv_bolin"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UC4Xs2rULr-dWKGSfVBWYdoQ"\,esl_profile_link:"None"}
Boring,,China,ANT Esports Club,Active,{"twitch_link":"None"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
bouhn,Ander Nabi,Estonia,ANT Esports Club,Active,{"twitch_link":"https://www.twitch.tv/bouhn"\,twitter_link:"https://twitter.com/bouhnn"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
bowswer,Rafael Canadas,United States,ANT Esports Club,Active,{"twitch_link":"https://www.twitch.tv/bowswer"\,twitter_link:"https://twitter.com/bowswer"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/13052520"}
Bowzey,Thomas Bowes,United Kingdom,ANT Esports Club,Active,{"twitch_link":"https://www.twitch.tv/Bowzey_"\,twitter_link:"https://twitter.com/Bowzey_"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Brad Lusher,Brad Lusher,Australia,ANT Esports Club,Active,{"twitch_link":"https://www.twitch.tv/im_b_rad"\,twitter_link:"https://twitter.com/im_b_rad_ttv"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCEgoNmk2uw5EdJlFk08s4yQ"\,esl_profile_link:"None"}
Brans,Brandon Herrera,Chile,FusioN E-Sport,Active,{"twitch_link":"https://www.twitch.tv/Brans"\,twitter_link:"https://twitter.com/bransttv"\,facebook_link:"http://facebook.com/bransttv"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/10270464"}
Brasilian,,Japan,Meteor,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/redkickbrasil"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCHjHBgo9H49Xp1GGLLEzpAA"\,esl_profile_link:"None"}
Braver,,Japan,Radical Pop Gaming,Active,{"twitch_link":"https://www.twitch.tv/rpg_braver"\,twitter_link:"https://twitter.com/Braver_45"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCqth2AvN-GeKyPgxlYmipQg/featured"\,esl_profile_link:"None"}
Bravo,Andy Dudynsky,United States,Radical Pop Gaming,Unknown,{"twitch_link":"None"\,twitter_link:"https://twitter.com/Brav"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
BreaK,Gary Marshall,United Kingdom,Team SoloMid,Retired,{"twitch_link":"https://www.twitch.tv/BreaK"\,twitter_link:"https://twitter.com/TSM_Break"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/71BreaKs"\,esl_profile_link:"None"}
Brenin,Tomás Del Canal,Argentina,Team SoloMid,Retired,{"twitch_link":"https://www.twitch.tv/brenin"\,twitter_link:"https://twitter.com/brenintv"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/user/khan0cs"\,esl_profile_link:"None"}
BrittMarie,Robin Jan Synnergren Jonasson,Sweden,Team SoloMid,Active,{"twitch_link":"https://www.twitch.tv/brittmariefps"\,twitter_link:"https://twitter.com/Brittmariefps"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCdZhwNRSehcYiFPvQ_ye5BQ?view_as=subscriber"\,esl_profile_link:"None"}
Bronzey,Deston Nguyen,United States,Ghost Gaming,Active,{"twitch_link":"https://www.twitch.tv/bronzeys"\,twitter_link:"https://twitter.com/Bronzey"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCzidklbyLfhKbPy5MUqNUBA"\,esl_profile_link:"None"}
Bruthaman,Chandler Atkinson,United States,Ghost Gaming,Retired,{"twitch_link":"https://www.twitch.tv/bruthaman"\,twitter_link:"https://twitter.com/RealFreeHugs"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
brynn,Brynn Crompton Corbet,United Kingdom,Invictus Gaming International,Active,{"twitch_link":"https://www.twitch.tv/brynn_rw"\,twitter_link:"https://twitter.com/brynn_rw"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCS0gU3_m2X1GrvA4DiGjVrQ"\,esl_profile_link:"Http://play.eslgaming.com/player/13831477"}
BulletL,Louis Borg,Australia,Sutoraiku,Active,{"twitch_link":"https://www.twitch.tv/bulletll"\,twitter_link:"https://twitter.com/BulletL_"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/bulletl"\,esl_profile_link:"None"}
BunnyH0p,Noel Chuat,Malaysia,Perangai Gaming,Active,{"twitch_link":"https://www.twitch.tv/bunnyh0p_"\,twitter_link:"https://twitter.com/BunnyH0pMY"\,facebook_link:"http://facebook.com/Bunnyh0pGaming"\,youtube_link:"http://www.youtube.com/c/bunnyh0p"\,esl_profile_link:"None"}
Buttzyy,Luke Butler,United Kingdom,Perangai Gaming,Retired,{"twitch_link":"https://www.twitch.tv/buttzyy"\,twitter_link:"https://twitter.com/Buttzyy"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Cabbagest,Yosuke Tamura,Japan,Meteor,Active,{"twitch_link":"https://www.twitch.tv/cabbagest"\,twitter_link:"https://twitter.com/Cabbagest_"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/c/cabbagest"\,esl_profile_link:"None"}
CacaLL,Zongren Liu,China,Golden Sage,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/CacallDf"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Caffezin,Vinícius Bergling Coffoni,Brazil,Elevate,Active,{"twitch_link":"https://www.twitch.tv/caffezin"\,twitter_link:"https://twitter.com/TTvCaffezin"\,facebook_link:"http://facebook.com/Caffeziin"\,youtube_link:"http://www.youtube.com/channel/UC3i7jXclW7g7qFC51KI_k3w"\,esl_profile_link:"None"}
Cali,Gage Meyer,United States,Elevate,Retired,{"twitch_link":"https://www.twitch.tv/cali"\,twitter_link:"https://twitter.com/caliFPS"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/c/CaliFPS"\,esl_profile_link:"None"}
Campar,Cameron Patterson,Australia,Elevate,Retired,{"twitch_link":"https://www.twitch.tv/thatcampar"\,twitter_link:"https://twitter.com/TCampar"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCYhaWDNyhXYM-Gtw4_q8PKQ/featured"\,esl_profile_link:"None"}
Capi,Ignacio Del Rio,Argentina,Elevate,Retired,{"twitch_link":"https://www.twitch.tv/CapiOw"\,twitter_link:"https://twitter.com/C4piOw"\,facebook_link:"http://facebook.com/CapiOw"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/10087681"}
CaRazorARG,Octavio Sanchez,Argentina,Elevate,Active,{"twitch_link":"https://www.twitch.tv/xfirazor"\,twitter_link:"https://twitter.com/RazorArg"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
CarryRubick,Vitali Pajvin,Russia,Redragon,Active,{"twitch_link":"https://www.twitch.tv/carryrubick"\,twitter_link:"https://twitter.com/RubickCarry"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Casper,Brenden Marino,United States,Redragon,Retired,{"twitch_link":"https://www.twitch.tv/casper"\,twitter_link:"https://twitter.com/Liquid_Casper"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/14058999"}
Caspere,Casper Elvelid,Sweden,Redragon,Active,{"twitch_link":"https://www.twitch.tv/caspereow"\,twitter_link:"https://twitter.com/casperelvelid"\,facebook_link:"http://facebook.com/CaspereOW"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/13952196"}
Cathryan,G?khan Saral,Turkey,Fenerbah?e Esports,Active,{"twitch_link":"https://www.twitch.tv/cathryan"\,twitter_link:"https://twitter.com/Cathryan_"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Ceryal,Andrew Vargas,United States,Fenerbah?e Esports,Active,{"twitch_link":"https://www.twitch.tv/ceryal"\,twitter_link:"https://twitter.com/ceryal_"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/c/ceryal"\,esl_profile_link:"None"}
Ch1no,,Japan,Fenerbah?e Esports,Active,{"twitch_link":"https://www.twitch.tv/xch1no_"\,twitter_link:"https://twitter.com/xCh1no_"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCuhOUm8RVkeLzBtW7x8Z88A"\,esl_profile_link:"None"}
Chambers,Sinchai Sotsiao,Thailand,Fenerbah?e Esports,Active,{"twitch_link":"https://www.twitch.tv/JackChambers"\,twitter_link:"https://twitter.com/exo_chambers"\,facebook_link:"http://facebook.com/sinchai.jack"\,youtube_link:"None"\,esl_profile_link:"None"}
Chambie,Brandon-Lee Ellis,South Africa,NIBBLE Esports,Active,{"twitch_link":"https://www.twitch.tv/chambieza"\,twitter_link:"https://twitter.com/chambiezaa"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCf9huFOR1QTsEf6ZAD3ogcw"\,esl_profile_link:"None"}
ChanceL,Chance Lippie,United States,NIBBLE Esports,Active,{"twitch_link":"https://www.twitch.tv/ChanceL"\,twitter_link:"https://twitter.com/_ChanceGaming"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
ChaNRiyo,,Japan,Team UNITE,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/ch_coach_"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCe1lBtYQ7xorJJprNUdLJ6A"\,esl_profile_link:"None"}
Chappie,Justin Andrews,United States,Cloud9,Retired,{"twitch_link":"https://www.twitch.tv/chappie"\,twitter_link:"https://twitter.com/iam_chappie"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
cheaterboi,Tyler Coetser,South Africa,DNMK Esports,Active,{"twitch_link":"https://www.twitch.tv/cheaterboiApex"\,twitter_link:"https://twitter.com/Tyler_coetser"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Cheeky,,Japan,SBI e-Sports,Active,{"twitch_link":"https://www.twitch.tv/tttcheekyttt"\,twitter_link:"https://twitter.com/tttcheekyttt"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCQOsS5I8mof9H33QH4j49nA"\,esl_profile_link:"None"}
chentric,Ricardo Miranda,Portugal,SBI e-Sports,Retired,{"twitch_link":"https://www.twitch.tv/bychentric"\,twitter_link:"https://twitter.com/Chentric"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UC-Pk1Qaka_fsd-y6Uif20tQ?view_as=subscriber"\,esl_profile_link:"None"}
Chikencio,Oscar Salvador Ojeda,Spain,SBI e-Sports,Retired,{"twitch_link":"https://www.twitch.tv/chikencio"\,twitter_link:"https://twitter.com/Chikencio"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
chipzy,Hogne Kj?rstad Krogs?ther,Norway,SBI e-Sports,Retired,{"twitch_link":"https://www.twitch.tv/chipzy"\,twitter_link:"https://twitter.com/chipzy"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/6236256"}
chocoTaco,Jacob Throop,United States,Team SoloMid,Retired,{"twitch_link":"https://www.twitch.tv/chocoTaco"\,twitter_link:"https://twitter.com/chocotaco"\,facebook_link:"http://facebook.com/chocotacogames"\,youtube_link:"http://www.youtube.com/channel/UCSri6c58uWro3kLTlcuFlVA"\,esl_profile_link:"None"}
Choppadown,John Culianos,United States,Team SoloMid,Retired,{"twitch_link":"https://www.twitch.tv/Choppadown"\,twitter_link:"https://twitter.com/Choppadown"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/c/Choppadownn"\,esl_profile_link:"None"}
ChouChuu,,Taiwan,Team SoloMid,Retired,{"twitch_link":"https://www.twitch.tv/chouchuu"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Chr1s878,Shun-Xian Huang,Taiwan,StinkyB,Active,{"twitch_link":"https://www.twitch.tv/chr1s878"\,twitter_link:"https://twitter.com/Chr1s878"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCjTR2PXho4yhhru1TsrTfEQ"\,esl_profile_link:"None"}
Chris,Chris Brown,Canada,StinkyB,Retired,{"twitch_link":"https://www.twitch.tv/chris9"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Chrollo,Igor Bogomolov,Russia,StinkyB,Retired,{"twitch_link":"https://www.twitch.tv/chrollo___"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/10044274"}
Clane,Charles Lane,United States,XSET,Active,{"twitch_link":"https://www.twitch.tv/ClaneSZN"\,twitter_link:"https://twitter.com/ClaneSZN"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Claraphi,Jay Stanley,United States,XSET,Retired,{"twitch_link":"https://www.twitch.tv/claraphii"\,twitter_link:"https://twitter.com/Claraphi"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCNOv7KfPGVYj-YQoJ7gzc8A?view_as=subscriber"\,esl_profile_link:"None"}
clawz,Nikita Marchinsky,Belarus,Natus Vincere,Active,{"twitch_link":"https://www.twitch.tv/clawz"\,twitter_link:"https://twitter.com/clawzzzy"\,facebook_link:"http://facebook.com/t9clawz"\,youtube_link:"None"\,esl_profile_link:"None"}
cleaveee,Denis Rassokhin,Russia,Team Empire,Active,{"twitch_link":"https://www.twitch.tv/cleaveee"\,twitter_link:"https://twitter.com/cleaveeje"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Clem,Clement Graham,United Kingdom,Team Empire,Retired,{"twitch_link":"https://www.twitch.tv/jerkchicken"\,twitter_link:"https://twitter.com/ClemGUK"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Clone,Guillaume Besse,France,Team Empire,Active,{"twitch_link":"https://www.twitch.tv/clonewar33"\,twitter_link:"https://twitter.com/CloneWar33"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
CloNeZERA,Diogo Mariano da Silva,Brazil,Team Empire,Active,{"twitch_link":"https://www.twitch.tv/clonezerabr"\,twitter_link:"https://twitter.com/CloNeZERAA"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Cody,Cody Loze,United States,Team Intel,Active,{"twitch_link":"https://www.twitch.tv/Codddy_"\,twitter_link:"https://twitter.com/Codddy_"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCobevvQZOvGpBhIGOMjRIuA"\,esl_profile_link:"None"}
